shipment_id	transport_mode	recorded_date	recorded_time	temperature_celsius	humidity_percentage	vibration_level	spoilage_status	cargo_type	origin_location	destination_location	exposure_duration_hours	spoilage_risk_percent	remaining_shelf_life_days	pressure_kpa	door_open_count	salinity_ppt	thermal_leakage_score
RAIL0360	Intermodal Rail	27-03-2024	08:35	-1.9	60.6	2.7	Fresh	Meat	Mumbai	Jaipur	125.8	1	6	0	0	0	0.2
RAIL0437	Intermodal Rail	22-04-2025	08:45	7.1	30.4	1.6	Fresh	Flowers	Ahmedabad	Jaipur	157.2	15.7	4.8	0	0	0	6.1
RAIL0947	Intermodal Rail	02-01-2026	16:10	1.5	58.4	3.7	Fresh	Meat	Kolkata	Bengaluru	164.4	16.6	5.9	0	0	0	3.5
RAIL0946	Intermodal Rail	11-04-2026	11:10	4.1	59.1	1.9	Fresh	Pharmaceuticals	Mumbai	Jammu	157.2	13.6	27.6	0	0	0	3.2
RAIL0555	Intermodal Rail	22-04-2024	09:35	0.3	63	3	Fresh	Meat	Chennai	Guwahati	122.1	14.2	5.6	0	0	0	5.9
RAIL0349	Intermodal Rail	27-04-2025	23:05	6.3	62.6	3.2	Fresh	Vegetables	Mumbai	Jaipur	129.2	11.8	9.3	0	0	0	3.5
RAIL0397	Intermodal Rail	17-07-2024	18:40	3.3	54.7	2.1	Fresh	Seafood	Mumbai	Jammu	129.5	11.8	3.5	0	0	0	4.9
RAIL0196	Intermodal Rail	20-05-2025	22:10	8.6	58.5	3.3	Fresh	Vegetables	Delhi	Guwahati	166	21.7	8.5	0	0	0	5.2
RAIL0377	Intermodal Rail	14-12-2024	02:00	8.8	42.9	1	Fresh	Flowers	Guwahati	Jammu	145.5	8.9	4.9	0	0	0	0.2
RAIL0413	Intermodal Rail	14-08-2026	10:55	-1	74.7	2.9	Fresh	Seafood	Delhi	Nagpur	144.9	19.3	3.4	0	0	0	6.1
RAIL0790	Intermodal Rail	18-07-2025	10:00	4.3	62.4	1.8	Fresh	Flowers	Mumbai	Kochi	159.2	20.3	4	0	0	0	4.5
RAIL0484	Intermodal Rail	28-01-2024	08:00	2.3	55.2	4.5	Fresh	Meat	Ahmedabad	Jaipur	158.9	13.9	5.4	0	0	0	4.3
RAIL0949	Intermodal Rail	23-01-2026	21:45	7.2	52.7	2.3	Fresh	Flowers	Ahmedabad	Jaipur	146.6	16	4.4	0	0	0	2
RAIL0146	Intermodal Rail	02-06-2026	18:10	3.2	68.4	2	Fresh	Dairy	Mumbai	Jammu	161.3	17.8	6.9	0	0	0	3
RAIL0249	Intermodal Rail	01-07-2026	10:35	3.2	59.5	2.6	Fresh	Meat	Guwahati	Bengaluru	164.1	19.5	5.2	0	0	0	5.3
RAIL0718	Intermodal Rail	15-05-2026	01:35	4.1	44.4	3.7	Fresh	Dairy	Chennai	Nagpur	137.8	12.4	6.6	0	0	0	4.1
RAIL0943	Intermodal Rail	28-05-2024	23:15	6.4	31.7	1.9	Fresh	Vegetables	Kolkata	Chennai	144.7	8.3	9.5	0	0	0	4.7
RAIL0519	Intermodal Rail	06-05-2024	18:35	8	44.1	1.5	Fresh	Dairy	Mumbai	Chennai	150	24.2	6.3	0	0	0	8.3
RAIL0192	Intermodal Rail	18-05-2025	10:05	3.8	65.3	0.8	Fresh	Meat	Delhi	Jammu	132.4	10.7	5.1	0	0	0	2.4
RAIL0245	Intermodal Rail	19-10-2024	07:55	10.6	57.5	3.5	Fresh	Fruits	Mumbai	Kochi	159.3	16.9	10.3	0	0	0	4.4
RAIL0035	Intermodal Rail	10-05-2025	13:10	6.4	42	3.4	Fresh	Flowers	Ahmedabad	Guwahati	137.1	22.2	4.5	0	0	0	5.6
RAIL0651	Intermodal Rail	01-06-2024	05:55	8.3	58.5	1.9	Fresh	Flowers	Guwahati	Jaipur	130.9	23.9	4.5	0	0	0	6.6
RAIL0722	Intermodal Rail	12-02-2024	13:30	3	62.1	2.7	Fresh	Flowers	Chennai	Jammu	153.6	18.6	4.9	0	0	0	5.7
RAIL0092	Intermodal Rail	20-03-2025	01:35	3.1	58.5	3.4	Fresh	Meat	Guwahati	Jaipur	128.3	17.6	5.2	0	0	0	5.4
RAIL0104	Intermodal Rail	24-06-2024	14:25	3.9	78.8	2.9	Fresh	Vegetables	Ahmedabad	Chennai	124.8	18.9	8.3	0	0	0	6.9
RAIL0878	Intermodal Rail	02-08-2026	07:50	1.1	46.9	4.1	Fresh	Meat	Ahmedabad	Bengaluru	133.2	15.2	5.6	0	0	0	4.7
RAIL0485	Intermodal Rail	13-03-2025	03:35	0.9	60.1	1.3	Fresh	Dairy	Guwahati	Jaipur	141.9	23	5.7	0	0	0	6.8
RAIL0965	Intermodal Rail	12-02-2025	09:45	7.5	45	1.6	Fresh	Fruits	Chennai	Bengaluru	125.4	13.7	11.1	0	0	0	6.7
RAIL0183	Intermodal Rail	06-09-2024	18:45	-1	59.5	2.4	Fresh	Meat	Guwahati	Jammu	155.8	8.9	5.8	0	0	0	2.1
RAIL0141	Intermodal Rail	25-05-2024	17:55	4.3	53.3	2.2	Fresh	Seafood	Kolkata	Kochi	129.7	21.3	3.3	0	0	0	5.6
RAIL0829	Intermodal Rail	31-12-2024	13:45	5.1	72.6	2.7	Fresh	Flowers	Chennai	Guwahati	157.3	23.9	3.9	0	0	0	4.1
RAIL0395	Intermodal Rail	23-01-2024	10:55	0.8	63.5	2.2	At Risk	Flowers	Kolkata	Guwahati	156.8	28.3	4.5	0	0	0	8.3
RAIL0745	Intermodal Rail	09-08-2025	14:00	1.6	54.5	1.7	Fresh	Dairy	Guwahati	Chennai	120.6	11.1	6.9	0	0	0	2.2
RAIL0717	Intermodal Rail	27-05-2024	23:10	7.6	52.2	2.7	Fresh	Flowers	Guwahati	Jaipur	120.6	15.2	4.5	0	0	0	6
RAIL0082	Intermodal Rail	16-03-2025	10:55	5.9	64.7	1.9	Fresh	Flowers	Mumbai	Nagpur	129.6	18.7	4.7	0	0	0	3
RAIL0817	Intermodal Rail	14-06-2024	04:05	10.1	82.8	2.7	Fresh	Pharmaceuticals	Ahmedabad	Nagpur	163	14.2	27.1	0	0	0	0.2
RAIL0090	Intermodal Rail	08-12-2024	07:35	1.7	63.6	2.1	Fresh	Flowers	Chennai	Bengaluru	122.3	19	5	0	0	0	6.1
RAIL0321	Intermodal Rail	26-04-2025	10:50	6.8	85.4	4.8	Fresh	Flowers	Mumbai	Jammu	137.9	24.8	4.1	0	0	0	5.8
RAIL0078	Intermodal Rail	07-06-2025	13:10	-1.3	90.6	1.5	At Risk	null	Kolkata	Bengaluru	150.6	26.3	3.1	0	0	0	6.3
RAIL0479	Intermodal Rail	21-01-2025	16:00	13	59.7	0.8	Fresh	Fruits	Kolkata	Nagpur	164.2	21.7	10.5	0	0	0	5.8
RAIL0478	Intermodal Rail	12-10-2025	17:05	3.8	80.7	3.6	At Risk	Flowers	Ahmedabad	Jaipur	128.1	26.5	4.5	0	0	0	4.9
RAIL0985	Intermodal Rail	16-01-2025	12:15	12.3	43.8	1.9	Fresh	Fruits	Chennai	Jammu	149.3	15.7	11	0	0	0	4.9
RAIL0330	Intermodal Rail	22-06-2026	18:15	10.9	62	2.7	Fresh	Fruits	Ahmedabad	Chennai	129.3	11.3	11.3	0	0	0	3.9
RAIL0736	Intermodal Rail	19-06-2026	16:10	7.5	56.2	1.7	Fresh	Dairy	Mumbai	Bengaluru	131.5	5.7	6.6	0	0	0	0.2
RAIL0793	Intermodal Rail	30-11-2024	00:15	-1.8	79.3	2.5	Fresh	Seafood	Kolkata	Chennai	130.6	7.7	4	0	0	0	0.7
RAIL0884	Intermodal Rail	30-04-2025	05:10	4.5	67.8	2.3	Fresh	Pharmaceuticals	Ahmedabad	Guwahati	150.9	7.9	28.4	0	0	0	3.7
RAIL0583	Intermodal Rail	12-09-2024	05:05	6.8	53.5	2.2	Fresh	Dairy	Kolkata	Nagpur	133.8	20.3	6.7	0	0	0	6.1
RAIL0358	Intermodal Rail	06-03-2026	20:30	3.3	83.9	3	Fresh	Meat	Chennai	Nagpur	121.7	21.2	5.5	0	0	0	5.6
RAIL0733	Intermodal Rail	27-08-2025	00:30	2	47.2	2.7	Fresh	Seafood	Kolkata	Jaipur	161	15.7	3.7	0	0	0	4
RAIL0798	Intermodal Rail	12-12-2025	21:45	2.6	48.6	3.1	Fresh	Pharmaceuticals	Delhi	Kochi	160.2	14	27.4	0	0	0	6.1
RAIL0373	Intermodal Rail	21-10-2024	11:35	6.2	69.9	1.3	Fresh	Vegetables	Guwahati	Jaipur	161.9	18.7	8.9	0	0	0	4.6
RAIL0123	Intermodal Rail	09-02-2025	19:15	1.5	88.4	4.4	Fresh	Seafood	Kolkata	Jaipur	125.5	21.9	3.6	0	0	0	3.4
RAIL0509	Intermodal Rail	17-03-2024	05:10	-3.9	54.7	1.5	Fresh	Meat	Kolkata	Nagpur	146.5	14.6	5.8	0	0	0	8.3
RAIL0635	Intermodal Rail	22-04-2024	09:05	3.1	78.4	2.5	At Risk	Flowers	Delhi	Chennai	159.6	25	4.2	0	0	0	6.3
RAIL0527	Intermodal Rail	01-03-2024	06:40	3.1	84.8	3.2	At Risk	Dairy	Guwahati	Jaipur	148.2	25.9	6.3	0	0	0	5
RAIL0369	Intermodal Rail	20-04-2025	18:00	9.4	49.9	2.6	Fresh	Fruits	Ahmedabad	Jammu	147.7	11.7	11.1	0	0	0	5.3
RAIL0787	Intermodal Rail	14-02-2026	04:40	1.4	59.2	3.3	Fresh	Meat	Ahmedabad	Jaipur	134.8	11.9	5.8	0	0	0	4.7
RAIL0390	Intermodal Rail	12-08-2026	17:05	8.3	63	3	Fresh	Vegetables	Guwahati	Chennai	129.3	7.8	9.4	0	0	0	3
RAIL0319	Intermodal Rail	22-10-2024	18:55	6.8	86	4.7	Fresh	Flowers	Kolkata	Bengaluru	151.4	18.1	4.9	0	0	0	2.4
RAIL0077	Intermodal Rail	15-07-2024	20:25	5.8	50.7	2.5	Fresh	Pharmaceuticals	Ahmedabad	Guwahati	120.5	14.5	27.6	0	0	0	4.9
RAIL0434	Intermodal Rail	09-08-2026	21:25	7	68	2.1	Fresh	Pharmaceuticals	Chennai	Jammu	133.7	9.6	28.3	0	0	0	2.5
RAIL0962	Intermodal Rail	01-01-2026	00:50	2.4	60.9	2.5	Fresh	Flowers	Kolkata	Jammu	127.3	17.1	5	0	0	0	7
RAIL0317	Intermodal Rail	02-08-2025	04:55	6.4	54.1	2.4	Fresh	Pharmaceuticals	Guwahati	Jaipur	152.4	13.9	27.3	0	0	0	5.5
RAIL0011	Intermodal Rail	24-07-2025	05:40	2	73.7	0.6	Fresh	Dairy	Guwahati	Kochi	164	18.3	6	0	0	0	1.9
RAIL0257	Intermodal Rail	08-03-2025	19:15	6.2	43.2	1.8	Fresh	Flowers	Delhi	Nagpur	135.1	14.2	4.7	0	0	0	3.2
RAIL0616	Intermodal Rail	19-10-2025	21:15	2.7	65.2	1.8	Fresh	Seafood	Guwahati	Jammu	146	13.6	3.2	0	0	0	3.5
RAIL0333	Intermodal Rail	09-02-2024	06:55	11.2	57.4	2.1	Fresh	Vegetables	Mumbai	Bengaluru	132.9	20.2	8.6	0	0	0	9.2
RAIL0133	Intermodal Rail	12-08-2026	20:35	-3.5	76.1	3	Fresh	Meat	Mumbai	Guwahati	143.2	22.6	5.4	0	0	0	8.5
RAIL0239	Intermodal Rail	30-07-2026	22:20	10.6	68.1	3.8	Fresh	Fruits	Ahmedabad	Kochi	127.5	15	10.7	0	0	0	4.5
RAIL0312	Intermodal Rail	13-02-2024	15:40	3.9	70.5	2	Fresh	Pharmaceuticals	Chennai	Jaipur	156.6	11.8	27.7	0	0	0	2.9
RAIL0741	Intermodal Rail	22-01-2025	09:55	3.3	82	1.9	Fresh	Pharmaceuticals	Ahmedabad	Bengaluru	142.7	17.6	26.5	0	0	0	2.6
RAIL0685	Intermodal Rail	17-04-2025	10:25	3.8	67.2	2.8	Fresh	Fruits	Kolkata	Guwahati	121.8	19.4	10.5	0	0	0	8.7
RAIL0229	Intermodal Rail	14-07-2025	19:50	0.5	66.9	1.7	Spoiled	Flowers	Kolkata	Nagpur	138.2	80	2.8	0	0	0	8.8
RAIL0784	Intermodal Rail	03-05-2026	22:45	2.6	72.2	1.8	At Risk	Seafood	Kolkata	Jaipur	145.1	27	2.9	0	0	0	3.6
RAIL0314	Intermodal Rail	24-04-2024	21:00	5.9	56.6	3.4	Fresh	Vegetables	Chennai	Kochi	136.8	17.3	8.3	0	0	0	4.7
RAIL0013	Intermodal Rail	10-12-2025	04:45	1.9	76.6	2.8	Fresh	Dairy	Mumbai	Guwahati	149.7	15.9	6.3	0	0	0	1.6
RAIL0614	Intermodal Rail	22-06-2025	13:10	4.1	57.9	3	Fresh	Seafood	Ahmedabad	Guwahati	166.2	18	3.1	0	0	0	5.5
RAIL0872	Intermodal Rail	16-01-2026	20:05	5.9	65.9	3.4	Fresh	Fruits	Chennai	Guwahati	143.7	20.7	10.9	0	0	0	8.2
RAIL0043	Intermodal Rail	19-02-2026	09:50	-0.6	86.3	1.8	Fresh	Dairy	Delhi	Jaipur	129.2	10.8	6.4	0	0	0	0.2
RAIL0367	Intermodal Rail	26-01-2025	09:25	3.9	62.5	3.4	Fresh	Pharmaceuticals	Guwahati	Bengaluru	155.3	8.6	28.5	0	0	0	3.1
RAIL0955	Intermodal Rail	26-03-2026	10:30	1	67.9	2.4	Fresh	Meat	Chennai	Jammu	155.4	13.5	5.9	0	0	0	4.8
RAIL0856	Intermodal Rail	26-01-2024	23:55	12.7	66.6	3.4	Fresh	Fruits	Ahmedabad	Nagpur	122.5	17.4	10.8	0	0	0	5.8
RAIL0182	Intermodal Rail	28-02-2025	14:15	3.5	95	2	Fresh	Dairy	Mumbai	Nagpur	147.4	21.5	6.5	0	0	0	3.4
RAIL0053	Intermodal Rail	24-02-2024	01:55	-2.1	66.5	3.1	Fresh	Seafood	Chennai	Bengaluru	161.6	11.5	3.7	0	0	0	0.2
RAIL0473	Intermodal Rail	07-04-2025	21:00	2.4	41.9	3.5	Fresh	Flowers	Mumbai	Jaipur	138.9	9.6	4.4	0	0	0	2.2
RAIL0705	Intermodal Rail	18-11-2025	06:50	4.5	48.3	2.5	Fresh	Pharmaceuticals	Ahmedabad	Guwahati	167.6	11.5	27.2	0	0	0	3.5
RAIL0073	Intermodal Rail	26-09-2024	00:35	12.4	31.6	4.6	Fresh	Fruits	Mumbai	Chennai	130.5	11	10.6	0	0	0	5.2
RAIL0237	Intermodal Rail	29-11-2025	02:05	13.2	83.5	2.5	At Risk	Fruits	Kolkata	Guwahati	140.4	26.9	10.2	0	0	0	6.6
RAIL0268	Intermodal Rail	28-09-2025	10:05	7.4	46.5	3	Fresh	Dairy	Ahmedabad	Bengaluru	156.7	12.3	6.9	0	0	0	1.3
RAIL0328	Intermodal Rail	14-09-2024	03:20	2.4	43.6	2.1	Fresh	Flowers	Guwahati	Jaipur	162.3	21.6	4.8	0	0	0	6.8
RAIL0998	Intermodal Rail	13-12-2024	19:00	23	79.7	2.5	Fresh	Meat	Chennai	Kochi	125.4	21.4	5.4	0	0	0	8.7
RAIL0977	Intermodal Rail	17-04-2024	22:50	2.4	45.7	3.5	Fresh	Pharmaceuticals	Delhi	Bengaluru	164.5	16.1	27	0	0	0	7
RAIL0846	Intermodal Rail	08-10-2024	09:30	12.2	83.2	1.1	Fresh	Fruits	Guwahati	Jaipur	128	17.9	11.2	0	0	0	2.7
RAIL0057	Intermodal Rail	07-12-2025	04:35	3.8	55	2.3	Fresh	Meat	Chennai	Jaipur	159	14.4	5.6	0	0	0	2.2
